read_core_id	polya_start_raw	polya_end_raw	polya_start_base	polya_end_base	polya_length	polya_score	polya_type
0aeda931-a290-454e-ac00-38562dcb36a5,chr3,6556235,6557935	13225	13375	1250	1273	16.42	150.0	A
0c7c0555-9982-4d9d-b013-8d3257361889,chr3,6556235,6557936	0	0	0	0	0.0	0.0	A
110ea2c3-3568-4ad5-b212-10fe5567cae7,chr3,6556235,6557915	18975	19115	1628	1646	14.66	140.0	A
18bb2e7d-1ba2-4be2-939e-e595ce3a6517,chr3,6556235,6557938	4255	4420	310	333	15.64	165.0	A
1a6d958c-3da8-47fb-932e-09a59e4c51d2,chr3,6556235,6556649	4805	5525	456	490	85.87	720.0	A
1b850ebb-1574-4e7c-a8ea-167396cae43f,chr3,6556235,6557938	25600	26150	1233	1261	34.97	550.0	A
1c1c3c85-13e2-44a6-bd43-5827f7557720,chr3,6556235,6557939	12805	12950	1312	1336	17.42	145.0	A
1c578393-5ebb-4952-bad1-effa97858b8e,chr3,6556235,6556649	21550	22155	1915	1973	67.49	605.0	A
2350b971-984b-4010-ae2a-54fd0ce20ec2,chr3,6556235,6557938	16455	16800	1353	1377	35.41	345.0	A
2be085f0-6a8d-48f5-ae7c-36c23540b885,chr3,6556235,6557173	12090	12760	992	1018	72.95	670.0	A
2f2cb774-3030-4423-9025-b36cdcb1a3fc,chr3,6556235,6557935	13820	14205	1229	1252	40.79	385.0	A
329982f1-2f4a-477a-bd93-617ab4f30643,chr3,6556235,6557877	15675	16015	1386	1410	38.36	340.0	A
3ae377f1-afc9-4ee9-a6c6-4ef9170dc597,chr3,6556235,6557881	17890	18040	1590	1614	15.71	150.0	A
3cdfff31-b538-4718-8623-12c369c344d8,chr3,6556235,6557938	3875	3995	316	331	12.56	120.0	A
436db186-3cb8-41b2-9211-ad502dba7876,chr3,6556235,6557938	14430	14990	1356	1399	62.75	422.5	A
44f04685-40e2-46a7-b9cf-68d1f1e30cbd,chr3,6556235,6556498	5135	5710	327	365	61.39	425.0	A
46dc02ad-1644-4807-93b3-7ce7096f1637,chr3,6556235,6557938	13320	13730	1208	1224	43.11	410.0	A
5f3da8ca-946a-44b8-9cf7-14c760cc9443,chr3,6556235,6557938	12105	13260	1231	1233	137.15	1155.0	A
64bfffdc-998f-4323-8d91-dac2fb4572e5,chr3,6556235,6556578	4955	5075	394	412	10.92	120.0	A
6973f968-122f-49c1-90d7-0fc2eab0c973,chr3,6556235,6557938	16650	17225	1359	1399	58.0	575.0	A
698bf074-c369-4c02-8564-af073350bdc6,chr3,6556235,6557938	15020	15115	1350	1363	10.52	95.0	A
73865fc5-7640-47cd-9745-65f6f7bf6fc5,chr3,6556235,6557885	0	0	0	0	0.0	0.0	A
74043047-9d75-4ee7-b1ae-daf171f6d183,chr3,6556235,6557884	13710	13880	1288	1309	18.46	170.0	A
7760c315-d9d7-491e-bff2-b62d366ccdd7,chr3,6556235,6556832	15425	16860	558	570	70.99	1435.0	A
77d9fe78-9965-458f-bd2e-d9dfb6e68f13,chr3,6556235,6556578	4575	4715	404	427	15.41	140.0	A
77fc55cd-9e38-4496-ba89-cadb3d3dc086,chr3,6556235,6556619	7900	8400	438	482	49.67	500.0	A
7dfb2a8a-b820-46ec-92e0-cab5bfe5517e,chr3,6556235,6557937	16430	16610	1245	1266	15.95	180.0	A
7f87f228-13ba-4baf-b8f2-31a4b400d959,chr3,6556235,6556921	9640	9985	723	745	39.08	345.0	A
811ad7c1-7d6f-471a-8a4c-14e8c918daa0,chr3,6556235,6557935	16730	17060	1369	1387	34.41	330.0	A
88c1ee4e-7106-4bfd-9a03-cc610dcadd6c,chr3,6556235,6557938	13800	13995	1248	1279	21.43	195.0	A
892585c8-9f55-4930-880c-3e7689b47ee3,chr3,6556235,6557933	13305	13750	1246	1256	48.67	445.0	A
89b960b7-0a6a-465d-9719-978442834a64,chr3,6556235,6556496	3995	4115	314	325	11.16	120.0	A
8acc81c1-d74e-431b-a5d4-85dfc8b801ba,chr3,6556235,6557938	0	0	0	0	0.0	0.0	A
8b239336-8fa7-4d3c-bdb8-25187db3de67,chr3,6556235,6557937	16960	17385	1377	1399	43.1	425.0	A
9d261a1a-8e75-4352-81d4-2710bf1a4ea8,chr3,6556235,6557927	22455	23575	1348	1382	78.86	1120.0	A
a00d223a-439d-4357-948b-290883718234,chr3,6556235,6557873	23010	23665	2474	2501	76.0	655.0	A
a01a44ff-1477-47ed-81d8-957803a09e35,chr3,6556235,6556705	5930	6665	524	537	81.44	735.0	A
a4785fa6-9813-4917-8dae-f6b5a0840d72,chr3,6556235,6557880	13520	13670	1295	1320	16.55	150.0	A
a737fec5-a394-428f-a69a-a9c12915c749,chr3,6556235,6557173	10715	11475	990	1019	81.94	760.0	A
a80a1a59-ce03-4d57-a9b6-4f038dee3a3d,chr3,6556235,6557934	13210	13335	1241	1260	13.77	125.0	A
a9a9566a-983b-4171-ab2b-e4cb78e9e0a0,chr3,6556235,6557920	13450	13945	1255	1267	54.99	495.0	A
a9f36fbd-0b47-4961-abb1-fdd86114ab62,chr3,6556235,6556572	3810	4170	390	410	42.69	360.0	A
ac63bad9-8c07-401f-a5a1-e3169fa46ef1,chr3,6556235,6557938	11095	11240	1302	1328	20.44	145.0	A
afb9d71c-98a0-4cf1-9b33-d37330dce5cb,chr3,6556235,6556709	5350	5440	407	421	9.2	90.0	A
b02d50ed-a387-45a3-9601-a6159db47754,chr3,6556235,6557883	0	0	0	0	0.0	0.0	T
b2120d3a-5dee-47b7-a101-80b037f884e4,chr3,6556235,6557883	12735	12910	1295	1322	20.23	175.0	A
b37b0703-0222-4f0c-a8c8-d42764f926d2,chr3,6556235,6557933	18430	18745	1772	1815	35.57	215.0	A
b833fc64-a646-484b-8d60-066e3f6bfc03,chr3,6556235,6557935	16040	16185	1345	1365	14.31	145.0	A
b9612dcd-94fa-41e9-b862-9d1fd6ef9252,chr3,6556235,6557939	12405	12750	1348	1372	41.83	345.0	A
baa31beb-723b-44c6-90c2-5d7ea0983cc6,chr3,6556235,6557935	13505	14100	1239	1277	63.44	595.0	A
bf36ccc8-e9ce-424a-9172-b44f29486a2b,chr3,6556235,6557938	14790	16070	1346	1373	136.75	1180.0	A
c19664ea-77b9-4a61-a6fe-b12e5b2616e5,chr3,6556235,6557935	52955	53085	4872	4890	13.73	130.0	A
c2c95a05-785d-4594-9161-ae362b197939,chr3,6556235,6557938	11060	11245	1236	1259	23.61	85.0	A
d55ce5fd-8da8-4497-bbc8-f427aaadd2f1,chr3,6556235,6557938	14520	15135	1340	1386	67.42	615.0	A
d8155679-a50f-48b6-a1fb-9f1528d7ad80,chr3,6556235,6557910	13640	15440	1329	1357	203.29	1725.0	A
dc6e1b1a-3979-47d9-8644-91827f013f9f,chr3,6556235,6557938	27520	28060	2487	2531	55.27	402.5	A
e1de3a16-3129-4af9-a2b0-a52fce503501,chr3,6556235,6557938	12490	12900	1339	1373	56.45	310.0	A
f1746e82-39e6-4e09-b6dd-07c111b17104,chr3,6556235,6557755	10785	10945	1073	1096	17.71	160.0	A
f6b9271b-ac68-4049-9e86-1ad5fb69ba24,chr3,6556235,6557938	14975	15100	1351	1368	12.38	125.0	A
f6efd867-81c1-443f-929f-7c1988a615ac,chr3,6556235,6556649	5245	6040	464	512	87.15	795.0	A
fda7c599-2d8c-4ce9-9032-6c31d9519c91,chr3,6556235,6557935	13085	13415	1342	1380	38.67	142.5	A
ffeaab23-0a62-4da5-a5a4-790f3cb5ffd3,chr3,6556235,6557935	13625	13980	1254	1297	38.84	192.5	A
e364e1e7-260b-4b86-8d2f-e04baef60fd7,chr3,6556236,6557938	770	1050	75	94	35.01	280.0	T
a45f440e-15b6-4b3d-84b1-738d8bfe48b8,chr3,6556236,6557938	16460	16565	1663	1678	12.46	105.0	A
8bd58b6a-4506-474e-ab88-dbc85855766f,chr3,6556237,6557189	1475	1780	79	127	37.67	305.0	T
f4876913-3fd4-4d94-b0e5-aeefdc4d8c02,chr3,6556237,6557191	0	0	0	0	0.0	0.0	T
07205554-f2b8-42eb-a47a-d21710fe44d7,chr3,6556237,6557938	12920	13235	1332	1352	37.78	315.0	A
0f1db847-b13f-4980-808d-a3e07f3c5792,chr3,6556237,6557938	11695	11990	1201	1244	35.87	157.5	A
36189fd5-2fc8-487b-a6b0-93420427b664,chr3,6556237,6557938	17690	17850	1630	1655	16.84	160.0	A
3e374943-2f62-4363-9e12-6b833d5313cc,chr3,6556237,6557912	13035	13205	1322	1349	20.23	170.0	A
4f59ea2e-a75b-4708-8564-fde49dc3188d,chr3,6556237,6557938	23585	23990	1760	1778	37.0	405.0	A
0d8bf402-8c3e-4b18-947d-7c534ff70f23,chr3,6556238,6557938	1135	1605	75	135	51.99	445.0	T
33bc3121-65e8-4f14-97fd-184f058f813f,chr3,6556238,6557938	1320	1605	76	118	30.99	285.0	T
3c087356-d0cf-438c-97d6-a97d496f733b,chr3,6556238,6557938	1145	1935	75	173	88.31	552.5	T
5539d0b9-756d-4c71-b03f-e172a4bf8349,chr3,6556238,6557938	905	1175	74	103	30.76	270.0	T
644562e2-cdfc-4747-8af9-ee45faff9437,chr3,6556238,6557179	900	1260	72	109	30.94	360.0	T
64f25db3-8654-4cc8-be61-4469a30bf9ab,chr3,6556238,6557938	1095	1380	77	115	35.29	285.0	T
87e45e74-7bcf-4c49-95fa-e00c26ade957,chr3,6556238,6557938	825	1185	83	135	40.17	360.0	T
aea31c8d-88c1-4deb-8661-2c4c0c074539,chr3,6556238,6557938	1180	1600	76	115	41.86	395.0	T
cd58d4d2-2020-4939-b2a7-9940f4921fee,chr3,6556238,6556619	1045	1300	74	96	29.66	255.0	T
d812702f-9ba7-4479-9da2-3325da85cf7d,chr3,6556238,6556498	1260	1690	77	120	47.62	280.0	T
d865c790-9e65-43d2-b383-dbefb35ca563,chr3,6556238,6557938	1315	1840	72	134	57.78	462.5	T
f3f3e126-8b58-409d-920a-5d10d603218b,chr3,6556238,6557938	935	1415	78	113	53.49	455.0	T
f90c1c45-d3ac-493a-ba9d-7a9aa36580ac,chr3,6556238,6557883	1070	1345	68	97	31.0	262.5	T
09bd86ba-40d3-425e-bcc1-0299569bc0ff,chr3,6556238,6557938	12150	12280	1329	1347	16.18	130.0	A
0c3563b2-cbcb-42dc-9a92-982bf5766b98,chr3,6556238,6557938	15795	16205	1350	1367	41.5	410.0	A
0d3ca3b6-ae31-4773-ab29-e73b4bde83a6,chr3,6556238,6557938	13065	13220	1344	1370	17.66	155.0	A
1ce8d5e5-7d55-4bfe-9d1e-be7911c3fd05,chr3,6556238,6557179	11015	11155	997	1020	15.45	140.0	A
1cebd2a7-cc28-4183-806f-2031bbd6c2aa,chr3,6556238,6557938	22330	22470	1333	1350	10.05	140.0	A
20a87786-1af3-4a0a-8db2-37fd28bc4fc9,chr3,6556238,6557937	13675	14245	1313	1356	63.91	482.5	A
3f537731-f0b4-447a-855e-d191c1ff931a,chr3,6556238,6557938	13740	13985	1347	1378	27.1	132.5	A
54d47511-4e93-48fc-8355-2bc681b29d37,chr3,6556238,6557902	10660	10795	1212	1232	17.01	122.5	A
59c33ee8-8bd3-4d17-8cc8-3eff33abff45,chr3,6556238,6557179	11395	11900	994	1002	53.89	505.0	A
60d40ef7-b51c-4c88-9d4b-03a23cef9fc1,chr3,6556238,6557927	0	0	0	0	0.0	0.0	T
6d0fdc47-1051-4760-80e0-11914d9e9593,chr3,6556238,6557883	13975	14390	1285	1311	44.76	415.0	A
ad768e34-7efb-450b-90f4-e270dcd9f9c3,chr3,6556238,6557179	11510	11670	994	1016	16.56	160.0	A
b139cdab-0bbe-4109-b885-8fa24e7981a9,chr3,6556238,6557183	11240	11390	998	1024	15.29	150.0	A
c7fab895-86d5-4be7-90cc-2ebb91c90b69,chr3,6556238,6557179	10985	11155	992	1016	18.86	170.0	A
f467d960-8268-46bd-96a7-84a3ac1ef490,chr3,6556238,6557360	13815	15465	1065	1067	160.43	1650.0	A
f4700c42-8a2b-4deb-8f9f-e9a8f5401d02,chr3,6556238,6557938	16610	18395	1358	1373	181.38	1697.5	A
36bc220a-abbb-4001-9747-ab2184ff4310,chr3,6556239,6556923	2280	2590	76	117	34.94	310.0	T
397118a5-1fb2-40e9-bcac-8ff644b42415,chr3,6556239,6557938	0	0	0	0	0.0	0.0	T
5c32de0e-24ec-4e5d-96d8-35dbd03c4b23,chr3,6556239,6557938	1350	1690	78	109	34.8	340.0	T
6719674d-6d41-4be8-b290-e8d94737c0df,chr3,6556239,6556939	3295	4265	75	80	86.56	970.0	T
6eae0a1c-3dd7-4058-8d33-8d804eb72c78,chr3,6556239,6557938	1095	1450	77	127	38.43	355.0	T
791fcf95-7f80-443d-bf0e-06a2337a4286,chr3,6556239,6556945	895	1250	76	134	38.26	355.0	T
c36b69a0-2bd2-4ba2-8aac-fa67761f9e66,chr3,6556239,6557883	1065	2195	74	108	125.78	1105.0	T
1aa8d2c3-8f05-414e-93c1-b2041405e57a,chr3,6556239,6557935	19775	19900	1745	1765	12.85	125.0	A
4743fed9-42ae-4ebd-8bc9-b66ce5fe5b73,chr3,6556239,6557468	8060	9430	765	803	155.45	1370.0	A
4ebdb131-eb55-42f9-8543-7f37afecc2a3,chr3,6556239,6557910	14605	15460	1314	1362	89.61	855.0	A
8cc0cd3d-3109-43fe-9b5f-d8359b349017,chr3,6556239,6556960	8190	8315	763	782	15.19	125.0	A
8ecd960a-6f63-4156-9190-fae466a3e034,chr3,6556239,6557938	11260	11405	1334	1358	18.25	145.0	A
91bdefed-dcf2-4718-a1f5-f277050d630f,chr3,6556239,6557938	14665	14690	1238	1239	2.52	25.0	A
9826e793-1f18-44c2-a26d-b6f079dc493b,chr3,6556239,6556946	6560	6685	648	666	13.88	125.0	A
a280fe97-6603-4fb3-af3d-81fcab577de9,chr3,6556239,6557883	12760	12875	1182	1199	13.16	115.0	A
a7faa58a-362d-440d-b4fe-d7489ae0dea0,chr3,6556239,6556631	0	0	0	0	0.0	0.0	A
ad808d06-02ed-44d0-b1c4-04fc38783776,chr3,6556239,6557934	13655	13955	1338	1357	34.85	300.0	A
aed0bad0-7320-43d2-9a49-36bc87ac2f2a,chr3,6556239,6557937	18730	18860	1768	1786	13.89	130.0	A
aee6c891-deee-46cd-9f71-9fb2b03658b0,chr3,6556239,6557935	0	0	0	0	0.0	0.0	A
af5e7850-9828-4aa3-ab87-15ecaf23fe2a,chr3,6556239,6556631	4840	4965	445	462	12.94	125.0	A
c450aee6-1202-45ad-a1de-80b1fa5fa26a,chr3,6556239,6557935	10805	10955	1161	1182	18.2	150.0	A
db2e68a5-996b-44b6-9165-a299bf9f3696,chr3,6556239,6557883	10615	10745	1137	1155	15.73	130.0	A
e0acc308-65c8-4461-9df9-19027ea0aa70,chr3,6556239,6557934	17650	17985	1736	1758	38.56	335.0	A
f5c88984-91bf-491e-a17e-a17060e89e2e,chr3,6556239,6557928	0	0	0	0	0.0	0.0	A
f87a1ee3-b1ed-4c20-970d-5e77f45f55c3,chr3,6556239,6557934	18295	18450	1331	1353	16.08	155.0	A
fe7b86fc-0d34-4335-9f13-d9c75cf1ea9b,chr3,6556239,6557468	8665	10150	769	797	161.13	1372.5	A
fec8b09f-f636-4407-940a-f83a254c5e0c,chr3,6556239,6557934	23025	23195	1354	1371	12.15	170.0	A
0b01bdbf-4b02-4515-9ce8-dac2d64491de,chr3,6556240,6557938	1265	1900	76	77	71.32	635.0	T
1273dd85-2981-4e4f-8ff8-e0c02bfafcf7,chr3,6556240,6557940	915	1455	71	142	61.95	515.0	T
1caff491-a73e-44c6-851a-aacec64cece8,chr3,6556240,6557087	1265	1690	73	135	43.98	425.0	T
23e1f4df-e856-4023-838c-9723f6372e6f,chr3,6556240,6556471	1565	3150	75	83	166.2	1560.0	T
32a5444b-8556-4414-88f9-7ed11de94bf4,chr3,6556240,6557932	915	1200	80	99	34.67	285.0	T
40d76013-b57a-4d91-802a-e42d14f063b7,chr3,6556240,6557938	890	1420	78	131	59.59	505.0	T
526b89b5-0349-47da-adde-b25dd497a9d7,chr3,6556240,6557938	2155	2580	76	121	46.5	400.0	T
69e7bb78-3b15-41d6-829b-0b799c615c42,chr3,6556240,6557938	950	1245	81	115	28.2	295.0	T
73ee0916-bccc-4cb3-a89a-7ad5a3f619a0,chr3,6556240,6557938	755	2540	74	76	193.74	1785.0	T
7d7fb103-6d35-4900-9342-d54db416cab9,chr3,6556240,6556604	1520	3050	75	151	164.95	1505.0	T
8214f2a1-9f3e-4d3a-9a75-ba0a4d42f1b2,chr3,6556240,6557938	1000	1515	76	141	62.86	490.0	T
826fcc84-7ffd-4537-bc5c-481417ac446a,chr3,6556240,6556962	890	1165	77	117	30.96	275.0	T
849f41b9-16c1-42f4-80b9-bd5449ee5ed1,chr3,6556240,6557938	1865	2085	79	101	26.59	220.0	T
84f6d026-707c-42ca-91a0-4ced22675cea,chr3,6556240,6556773	1065	2745	81	115	169.75	1367.5	T
95920e6b-e07f-4c9c-868c-9c77457e70ba,chr3,6556240,6556408	1580	2990	75	148	169.1	1072.5	T
9805c64a-c072-43a6-b253-4695c505d418,chr3,6556240,6557088	925	1180	79	114	28.73	255.0	T
a0a181ee-ff39-4244-a6df-9bec1ee395c1,chr3,6556240,6557938	970	1255	74	108	29.75	285.0	T
b130ccf7-9c84-4bf7-935e-a3220d49220d,chr3,6556240,6557938	1615	2065	76	125	49.62	437.5	T
bee3f21e-afad-4490-a566-b300a36f700f,chr3,6556240,6556842	1210	2540	87	93	142.64	1330.0	T
c5ce8ef7-f9d1-463c-9898-c2755cbf5e27,chr3,6556240,6557938	745	1220	77	129	57.84	425.0	T
cc118865-e1b6-4bdc-89c3-0cd51a82ea23,chr3,6556240,6557938	1370	1625	76	102	29.52	255.0	T
ccd9c67c-2dac-4275-942f-d6641bca72e2,chr3,6556240,6557936	1940	2165	80	95	22.88	225.0	T
d46955a2-61b6-4a20-98fe-354161bdb67e,chr3,6556240,6557938	2005	2285	81	116	33.49	280.0	T
dee9b9ab-e484-4716-b9b2-ea20d2c0536e,chr3,6556240,6557932	2760	4460	74	79	185.37	1700.0	T
04e02ad1-be99-4b3d-9c1d-028f801796ce,chr3,6556240,6557938	14485	16900	1349	1387	263.13	2415.0	A
0d55c1e7-d96d-4c56-93d9-1280cb0410f2,chr3,6556240,6557938	14780	15145	1349	1375	39.27	365.0	A
0ddd8079-6c69-4884-a921-102b746d0dc6,chr3,6556240,6557937	15700	17985	1336	1358	232.71	2285.0	A
142df437-91b7-4c8d-8b50-c29d3efa0e4c,chr3,6556240,6557938	13350	13740	1335	1358	47.08	390.0	A
25599424-17fb-4c08-a0a6-f6a7ccb358c3,chr3,6556240,6557938	0	0	0	0	0.0	0.0	A
295a2b7b-9cf9-43fc-9cac-7ab58f779323,chr3,6556240,6556859	6770	6885	674	694	13.01	115.0	A
2ce6a30c-a3f4-4367-a114-ef8b3c53ea85,chr3,6556240,6557937	14660	15075	1353	1379	46.09	415.0	A
396bf1ee-e3f5-4f41-a478-720af7ae6594,chr3,6556240,6556859	7540	7660	661	681	13.52	120.0	A
3e6d96a8-7157-4456-92a3-5d30678f2d34,chr3,6556240,6557935	12735	13065	1236	1252	35.7	330.0	A
42baf294-d7d0-43e3-8770-171f8c5691ae,chr3,6556240,6557938	14255	14585	1216	1231	36.56	330.0	A
436e0732-23d4-499e-b390-3c1d9c43eb6a,chr3,6556240,6557938	15960	16125	1344	1368	16.22	165.0	A
46bb1f94-b237-4938-84d7-5203aeb71dc6,chr3,6556240,6557088	10560	10970	901	927	41.35	410.0	A
4b2dcd56-480a-43dc-b699-ff02e3035c71,chr3,6556240,6557938	10260	10795	1217	1266	70.73	522.5	A
5349fe14-d544-41a3-a38a-583e571acde0,chr3,6556240,6557938	27985	28705	1230	1241	43.13	720.0	A
61a36281-7d91-4acb-84a2-47988b83f095,chr3,6556240,6556881	6660	7905	586	615	130.53	1245.0	A
63b22156-4f3a-44b5-97ef-d2670c8f9b4e,chr3,6556240,6557938	16075	18965	1343	1372	290.7	2827.5	A
63e4c750-de2b-4053-944d-f455fafd1721,chr3,6556240,6557935	16035	16215	1727	1759	21.73	180.0	A
6411678e-3221-4ead-89f3-0fc994b73a5a,chr3,6556240,6556791	7820	8940	607	611	114.01	1120.0	A
71412600-4c4c-4567-bd56-322a943207f7,chr3,6556240,6557938	11225	12175	1302	1337	122.63	950.0	A
77b51ad3-9bbc-4cf4-88a7-5118132b4c46,chr3,6556240,6557779	14425	15060	1337	1361	72.1	610.0	A
80c9f379-4f25-41d5-8da3-03e1deb7ee97,chr3,6556240,6557935	15610	16090	1344	1372	48.73	480.0	A
81f23a01-babe-4695-bb3f-d1bd403379a0,chr3,6556240,6557087	7945	8075	793	812	14.91	130.0	A
8587932b-b66d-4fd0-a960-2c309c68334e,chr3,6556240,6557360	11825	13285	1067	1074	155.92	1460.0	A
8b59ae8e-b55b-4b2a-acd9-28b77293572c,chr3,6556240,6557938	13340	13495	1251	1277	17.32	155.0	A
8b876068-fc15-4b78-8673-f84cd4ea2e1b,chr3,6556240,6557928	15155	15450	1328	1366	30.98	145.0	A
900d6488-02ec-423e-b511-381fbee9966d,chr3,6556240,6557938	0	0	0	0	0.0	0.0	A
a606bd1b-24a2-4ed3-9e4c-68bb62b891f5,chr3,6556240,6557940	18075	18565	1748	1787	54.63	465.0	A
a87a295b-5b19-4237-b923-18791b1cf6e3,chr3,6556240,6557928	22745	23835	1334	1366	86.88	1077.5	A
b0f39653-3bec-4b72-ae8c-301bf4dbdd32,chr3,6556240,6557938	14210	15130	1345	1379	101.24	920.0	A
b1ed9054-f646-4bcc-9484-782c2215885f,chr3,6556240,6557926	13405	14405	1353	1435	118.87	1000.0	A
b80a893c-4d28-4514-a75c-4bbc29ccfd0a,chr3,6556240,6557935	0	0	0	0	0.0	0.0	A
c47c6429-8d7d-4adf-b16e-659a7579ac0e,chr3,6556240,6557938	17865	17980	1632	1650	12.21	115.0	A
cb7cf8ba-5e0c-41e6-9a36-5ed6c4fd55e6,chr3,6556240,6556758	5970	6670	574	643	84.6	550.0	A
cf4a03de-f386-4e20-a421-d2a318390a88,chr3,6556240,6557880	17635	18690	1638	1648	116.84	880.0	A
d4d7d460-3348-40c0-83fd-a79a12bb884a,chr3,6556240,6557938	15525	16525	1240	1284	101.42	975.0	A
d5d9fc13-2067-410d-8643-6a1ed6037e16,chr3,6556240,6557938	12070	12640	1209	1245	69.25	545.0	A
e2256421-b5b9-4469-81e7-5597c5f156e7,chr3,6556240,6557938	12655	13575	1324	1356	106.94	907.5	A
e5a9abaf-fb74-4eb6-8389-585e5c3871df,chr3,6556240,6557938	15450	15600	1355	1379	15.93	150.0	A
e77e740e-96b6-49e4-8c53-b0c7d8b35089,chr3,6556240,6557936	14095	14450	1354	1379	39.16	355.0	A
e7f67477-d29a-432f-b34d-cfb1ac6a243b,chr3,6556240,6557938	0	0	0	0	0.0	0.0	A
e8667510-f28c-44ca-ae1a-13fc6755174b,chr3,6556240,6557938	13270	14075	1347	1381	96.97	805.0	A
ecc0328f-be72-4ac6-b455-73c08481aecd,chr3,6556240,6556703	5990	6045	481	487	5.25	55.0	A
ee898bb9-f5c5-4df4-a69b-dba486d08db4,chr3,6556240,6557940	13870	14070	1253	1281	21.48	200.0	A
f150ed18-40a2-48ce-a50f-055121ee0d79,chr3,6556240,6557932	13545	14510	1350	1387	106.98	965.0	A
fcb2c5cb-39f1-493b-a7fe-1e19b4cad5d6,chr3,6556240,6556881	5265	6270	587	629	126.55	1005.0	A
ff95ed1d-246f-427b-b6c7-c1b83c083ce3,chr3,6556240,6557938	15690	17095	1338	1361	148.67	1405.0	A
27a1f392-e935-4d89-9fb0-b13e4c25caa2,chr3,6556241,6557485	13175	13680	1079	1121	56.14	355.0	T
683c2d85-afd7-4997-8687-57ca508cba9f,chr3,6556241,6556688	1420	1655	76	107	27.84	197.5	T
7b0a51f0-4b41-4a21-bc57-dd994aa530ea,chr3,6556241,6557103	2570	2840	78	111	30.31	270.0	T
9a526195-3f04-4e64-a159-b7ac57dcb642,chr3,6556241,6556688	1050	1410	74	120	40.31	335.0	T
448ed7c5-2b70-4ca6-8f9d-69c6d347a0ef,chr3,6556241,6557940	14010	14030	1270	1271	2.31	20.0	A
5249fa8d-1ac7-450e-a428-a22016fe144b,chr3,6556241,6557938	14920	15730	1350	1371	88.5	810.0	A
5f9829b5-7798-44b3-b245-0a7a6a4a02dc,chr3,6556241,6557938	15570	15745	1343	1366	19.03	175.0	A
a25394c6-c480-48cf-afa5-16cef72c8054,chr3,6556241,6557876	0	0	0	0	0.0	0.0	A
aa037359-0a92-46e1-baa0-b3cb679b174a,chr3,6556241,6557819	0	0	0	0	0.0	0.0	A
c79842e6-65f4-4f50-ba96-e03ceaeb20f8,chr3,6556241,6557883	17890	18710	1696	1754	92.12	820.0	A
d76f9ad3-483a-4198-866f-9daed524410e,chr3,6556241,6557103	8255	8365	802	818	12.19	110.0	A
eb6dea20-b17a-4643-9fe3-b0f56146ec07,chr3,6556241,6557938	13990	14135	1343	1367	16.22	145.0	A
2c2efc9d-3a84-4838-8189-d7a2a72f9593,chr3,6556242,6556410	4415	4520	65	69	12.13	105.0	T
319704ba-99e2-4d67-a165-01d6f5dc65c5,chr3,6556242,6556471	1025	1415	70	83	42.93	315.0	T
361a1baf-f8bf-487a-bc4d-91178d469733,chr3,6556242,6557938	1175	2805	80	114	145.27	1630.0	T
48016d38-b30a-4172-b5e2-d6ca672b6116,chr3,6556242,6557938	1020	1250	72	102	25.54	230.0	T
4b56140e-29d4-4034-81eb-33bcef15f6ad,chr3,6556242,6556843	0	0	0	0	0.0	0.0	A
60e600ef-27c8-4b9b-934a-235fa8cc924c,chr3,6556242,6557938	1735	2190	70	84	47.35	367.5	T
6ac647f8-06aa-406b-8e9e-5134131a3065,chr3,6556242,6557931	2185	2495	73	111	34.03	310.0	T
764d7d42-6d4c-4c78-8761-a214158cbf9e,chr3,6556242,6557877	1450	2525	70	104	80.44	912.5	T
7b77df3c-9f45-4991-a0b7-cdc2b515567d,chr3,6556242,6557360	1095	2540	77	85	173.73	1445.0	T
93378869-0e37-4bfc-96c5-ba58e00d1992,chr3,6556242,6557631	915	1255	75	90	38.1	340.0	T
b90b8600-6af2-4ff8-a1af-f4d7a5e63ea2,chr3,6556242,6557932	695	980	80	107	33.37	285.0	T
d2a6b0fc-9167-4695-8549-34aa14476eb5,chr3,6556242,6557938	960	1465	76	140	57.03	442.5	T
db3e085b-3f62-4b3a-b1df-9a99272292f8,chr3,6556242,6557938	1140	2535	67	75	159.6	1345.0	T
e59fe04b-b5fe-4612-829f-76c165c13fbb,chr3,6556242,6556964	0	0	0	0	0.0	0.0	T
fd229497-7aa5-4737-92a2-08c26fffc586,chr3,6556242,6557938	0	0	0	0	0.0	0.0	A
04088878-5e23-4441-adbc-3d1131028c9f,chr3,6556242,6556784	6760	8850	615	644	225.08	2090.0	A
0ab843b2-29c8-4f8d-970c-247b0bfac792,chr3,6556242,6557935	14055	14165	1341	1356	12.49	110.0	A
30d7336e-d77d-40fe-9033-441be499bb96,chr3,6556242,6556959	8865	8970	766	778	11.75	105.0	A
3253bd6e-7ff0-43d3-9658-d34274c6fc36,chr3,6556242,6557885	14955	15110	1281	1302	15.78	155.0	A
3839a6f1-086d-4d22-b1bf-cabc94a82de9,chr3,6556242,6557936	14995	15385	1257	1259	41.04	390.0	A
4499f8e0-cf9a-4363-a4f6-7112e4982e3d,chr3,6556242,6557938	12910	13035	1238	1253	13.75	125.0	A
46871dc4-5a21-4a66-a6bc-85cdc7253606,chr3,6556242,6557938	15585	15700	1347	1365	12.03	115.0	A
59116bec-7490-4d96-bd76-0c3c22868811,chr3,6556242,6557938	12790	13060	1336	1369	31.94	157.5	A
